Date,sp500_ret,sp500_ret_5d,nasdaq_ret,vix_level,vix_change,vix_high,usdjpy_ret,usdjpy_level,nk_futures_ret
2024-07-08,0.0010166989647510949,0.017855461133271966,0.0027778094085602056,12.369999885559082,-0.1099996566772461,0.0,-0.0044621352091461786,160.63800048828125,-0.003042843232716641
2024-07-09,0.0007410719362856977,0.01233800950360786,0.0013882410748919938,12.510000228881836,0.1400003433227539,0.0,0.0013632773064862214,160.85699462890625,0.014650225857648635
2024-07-10,0.010208065293514812,0.017498606899917446,0.011837687037744349,12.850000381469727,0.3400001525878906,0.0,0.0029467106763432227,161.33099365234375,0.02298159066297667
2024-07-11,-0.008763028841120457,0.008582237261853587,-0.019522190849242782,12.920000076293945,0.06999969482421875,0.0,0.0017107746646454203,161.60699462890625,-0.021289108445071703
2024-07-12,0.0055170270744306915,0.008650711895386687,0.006291991565953836,12.460000038146973,-0.46000003814697266,0.0,-0.021075762273823684,158.2010040283203,-0.00817209470015623
2024-07-15,0.0028262026252154904,0.010474015300007578,0.004028659854356853,13.119999885559082,0.6599998474121094,0.0,0.0007079570221861786,158.31300354003906,-0.0031503695625832995
2024-07-16,0.006389375498743188,0.016177252771161443,0.0019904935062078355,13.1899995803833,0.06999969482421875,0.0,-0.001086436783248823,158.14100646972656,0.010939589157651586
2024-07-17,-0.013927543241993745,-0.008100969921949974,-0.02768439750961882,14.479999542236328,1.2899999618530273,0.0,0.0013216030329810113,158.35000610351562,-0.031020800769508194
2024-07-18,-0.007816403936922511,-0.007153712755761155,-0.006984485083873393,15.930000305175781,1.4500007629394531,0.0,-0.016823500866190444,155.68600463867188,-0.00446705546593873
2024-07-19,-0.007140265531926926,-0.01965150805152971,-0.008073385271033628,16.520000457763672,0.5900001525878906,0.0,0.009403473749681313,157.14999389648438,-0.010095974074535663
2024-07-22,0.01079203564940956,-0.011864224101490572,0.015830756353462316,14.90999984741211,-1.6100006103515625,0.0,0.0017308506801934076,157.4219970703125,0.007428859229413165
2024-07-23,-0.001558102589770738,-0.019667553129619764,-0.0005675781322872497,14.720000267028809,-0.18999958038330078,0.0,-0.0033730394129657393,156.89100646972656,-0.011248593925759276
2024-07-24,-0.02314909375473495,-0.028835424228886297,-0.036390883510082794,18.040000915527344,3.320000648498535,0.0,-0.007157842402199854,155.76800537109375,-0.03488813045127037
2024-07-25,-0.005142620237842288,-0.026218283588661517,-0.00926569327315152,18.459999084472656,0.4199981689453125,0.0,-0.012049964284356895,153.89100646972656,-0.008775376555337222
2024-07-26,0.011090468702846357,-0.008337856919845565,0.010252765674276132,16.389999389648438,-2.0699996948242188,0.0,-0.0012606340590720633,153.69700622558594,0.011892177589851949
2024-07-29,0.0008133101292933098,-0.018127728610048965,0.000709669542889424,16.600000381469727,0.21000099182128906,0.0,0.0028757966965518023,154.13900756835938,0.002611647949856355
2024-07-30,-0.004960171878030217,-0.02147333891361658,-0.012825373737482826,17.690000534057617,1.0900001525878906,0.0,-0.0019853184438904936,153.83299255371094,-0.005860901276374064
